Start_Time Number_of_Events Sampled_Luminosity Prescale Livetime
7843075 18642 0.003107 571.57336426 0.854173386620853
7844949 1539 0.0002565 557.15600586 0.825974902172446
7845294 18963 0.0031605 555.30139160 0.865844010748556
7847177 18413 0.00306883333333333 517.21466064 0.870149769237868
7848966 21339 0.0035565 488.22531128 0.884090211858096
7851156 20782 0.00346366666666667 435.29867554 0.884781988905913
7853035 19825 0.00330416666666667 428.36666870 0.888543329582905
7854828 20651 0.00344183333333333 413.23199463 0.897225336747208
7856706 6518 0.00108633333333333 389.07867432 0.890261410256635
7857372 2926 0.000487666666666667 222.54933167 0.912554045815435
7874223 26358 0.004393 933.74273682 0.892328088954078
7876136 22294 0.00371566666666667 1056.37060547 0.901250163410549
7877973 5947 0.000991166666666667 1105.37475586 0.911287880888347
7901131 26473 0.00441216666666667 993.29064941 0.906154978086439
7903086 19882 0.00331366666666667 1117.06665039 0.893766475976675
7904802 19094 0.00318233333333333 1200.97204590 0.90241820945038
7906646 17694 0.002949 1190.11071777 0.887717968307913
7908479 18218 0.00303633333333333 1062.54809570 0.8990623644975
7910339 18590 0.00309833333333333 952.16528320 0.889697701992194
7912423 7890 0.001315 567.26141357 0.877020991483435
7913771 15242 0.00254033333333333 474.33468628 0.812355964228507
7915469 14430 0.002405 534.68804932 0.810792754550197
7917650 11267 0.00187783333333333 613.47735596 0.762170403680406
7919084 19375 0.00322916666666667 615.86267090 0.851858137148007
7921013 18987 0.0031645 615.39337158 0.853210003594943
7922917 16449 0.0027415 601.91198730 0.810029846545557
7924773 18399 0.0030665 575.29998779 0.86112508644185
7926608 19434 0.003239 543.96002197 0.868133712755586
7928478 21196 0.00353266666666667 519.15197754 0.87990705170315
7930846 20235 0.0033725 476.29998779 0.866941555397326
7932789 30027 0.0050045 439.70401001 0.871731869277676
7953278 26475 0.0044125 961.63732910 0.921456941043889
7955153 20180 0.00336333333333333 1082.33862305 0.885465019687228
7956937 3 5e-07 1164.94531250 0.00318319356344848
7957114 19262 0.00321033333333333 1168.27331543 0.892791137735584
7959028 17883 0.0029805 1057.53332520 0.914143660605587
7960893 19260 0.00321 911.96801758 0.928447696517249
7962920 20313 0.0033855 808.78265381 0.923148438944764
7964847 20593 0.00343216666666667 746.35198975 0.933978978461622
7966753 9935 0.00165583333333333 689.25866699 0.896050613988645
7968199 13830 0.002305 649.26397705 0.810574501537979
7969649 6238 0.00103966666666667 614.74932861 0.739545396688254
7970413 16475 0.00274583333333333 596.21740723 0.831595418155379
8031392 1207 0.000201166666666667 929.18939209 0.26400493475092
8031724 21781 0.00363016666666667 875.23864746 0.911131971315016
8033229 27132 0.004522 963.03607178 0.922030014149028
8035193 21944 0.00365733333333333 1100.60144043 0.896077186748107
8037072 20680 0.00344666666666667 1123.44677734 0.891532051910313
8039004 19902 0.003317 1086.61865234 0.900907772872396
8040896 19669 0.00327816666666667 1000.55731201 0.878643520744452
8042827 20713 0.00345216666666667 924.31610107 0.919971102778695
8044781 20202 0.003367 853.20269775 0.936947484259498
8046652 20287 0.00338116666666667 787.86401367 0.933373693412042
8048521 21060 0.00351 737.83599854 0.942495959520292
8050430 13008 0.002168 683.70800781 0.938248791820747
8051618 6481 0.00108016666666667 657.03735352 0.889775500850887
8052287 3689 0.000614833333333333 638.24261475 0.804585155449878
8052753 3248 0.000541333333333333 628.97198486 0.896346255876626
8053258 5863 0.000977166666666667 615.92535400 0.852996103599416
8053920 20249 0.00337483333333333 604.98803711 0.870288695640312
8055902 18524 0.00308733333333333 563.93597412 0.859975485250523
8057627 9045 0.0015075 536.29071045 0.858003748622922
8058492 19969 0.00332816666666667 519.81732178 0.865184996497485
8060292 9758 0.00162633333333333 487.18002319 0.821386180632606
8076517 28341 0.0047235 869.80401611 0.92004066379916
8078846 20972 0.00349533333333333 1015.34002686 0.724222025025671
8080910 21585 0.0035975 1079.28393555 0.913010375550808
8082817 19290 0.003215 1035.89062500 0.918576096000049
8084599 21719 0.00361983333333333 900.63732910 0.92721515807213
8086459 21475 0.00357916666666666 878.78137207 0.903981066187152
8088366 21780 0.00363 846.59472656 0.923257820784286
8090311 16400 0.00273333333333333 827.33471680 0.921395201774117
8091820 9503 0.00158383333333333 776.81604004 0.926309122707991
8092769 19221 0.0032035 743.30670166 0.851605366171306
8094687 17296 0.00288266666666667 695.38140869 0.797046995468692
8096472 17767 0.00296116666666667 652.59338379 0.798494954025072
8098239 19470 0.003245 608.29602051 0.833344989391345
8100226 19306 0.00321766666666667 566.02667236 0.824094588807893
8102015 20417 0.00340283333333333 528.66931152 0.827444678990762
8103867 21721 0.00362016666666667 492.46533203 0.847768014951233
8105757 20885 0.00348083333333333 463.48669434 0.827102165686427
8107598 24987 0.0041645 433.20001221 0.847903391215008
8109677 16934 0.00282233333333333 411.82131958 0.873575591008849
8111059 7574 0.00126233333333333 381.89334106 0.834505680932954
8116150 20796 0.003466 1022.32000732 0.873087669618961
8117723 16272 0.002712 1115.34802246 0.835652041035563
8119512 21352 0.00355866666666667 1193.68395996 0.867362678080983
8121506 20843 0.00347383333333333 1169.07604980 0.892203311877628
8123514 18808 0.00313466666666667 1060.13867188 0.875890235862444
8125389 20141 0.00335683333333333 957.43066406 0.903412838180767
8127299 3018 0.000503 869.90264893 0.951517750591251
8128469 20663 0.00344383333333333 822.11199951 0.920154442179007
8130358 24343 0.00405716666666667 769.22137451 0.916019381711885
8132496 22740 0.00379 766.36932373 0.921063951741475
8134545 20024 0.00333733333333333 724.24005127 0.85377423029308
8136521 19733 0.00328883333333333 691.35601807 0.855832538131274
8138428 19141 0.00319016666666667 634.23065186 0.815902643455185
8140290 19496 0.00324933333333333 603.04669189 0.811985303065904
8142173 20144 0.00335733333333333 571.24530029 0.840645428059625
8144041 19892 0.00331533333333333 530.24139404 0.783941663238978
8145974 20036 0.00333933333333333 499.44531250 0.815432515563891
8147822 21068 0.00351133333333333 476.04669189 0.832382843965006
8149754 22187 0.00369783333333333 452.60531616 0.857158282881413
8151648 17281 0.00288016666666667 422.76531982 0.834363085219416
8183858 22860 0.00381 799.60266113 0.891323660544264
8185668 24474 0.004079 666.55737305 0.886549994206702
8187299 23816 0.00396933333333333 864.72937012 0.861290223418651
8189194 20865 0.0034775 1027.67199707 0.890431033784705
8191047 16593 0.0027655 1041.39733887 0.902710646090333
8194583 20580 0.00343 873.15069580 0.902688420543198
8196475 19229 0.00320483333333333 843.28668213 0.905802819878544
8198242 5759 0.000959833333333333 794.21472168 0.577855134123422
8199791 39205 0.00653416666666667 502.70001221 0.92019759410219
8202510 18848 0.00314133333333333 656.46667480 0.798619291308672
8204347 16834 0.00280566666666667 630.41735840 0.768519425097302
8206611 20362 0.00339366666666667 589.18139648 0.835661477952778
8208526 6427 0.00107116666666667 548.18536377 0.655594266020857
8218490 842 0.000140333333333333 970.23468018 0.109421406250377
8219152 17449 0.00290816666666667 998.05731201 0.664153990623216
8221992 8317 0.00138616666666667 1172.96813965 0.82063195352887
8222863 4001 0.000666833333333333 1181.48400879 0.767653175491921
8223680 18944 0.00315733333333333 1156.96813965 0.880729948936028
8225607 18850 0.00314166666666667 1056.33190918 0.899618236318297
8227524 19327 0.00322116666666667 937.15606689 0.907333997876521
8229554 19485 0.0032475 832.90405273 0.890270349590697
8231477 15727 0.00262116666666667 771.93597412 0.877928328907054
8234877 8316 0.001386 661.24804688 0.617929338024847
8236041 18413 0.00306883333333333 616.74005127 0.827169199830307
8237922 18509 0.00308483333333333 569.59997559 0.803418643835164
8239778 22240 0.00370666666666667 552.19604492 0.840186716521229
8241892 21337 0.00355616666666667 535.14001465 0.856766375742952
8243885 20360 0.00339333333333333 516.62402344 0.857281303336425
8245783 21416 0.00356933333333333 488.03732300 0.858647165202463
8247755 20820 0.00347 460.90667725 0.859493294120271
8249618 17821 0.00297016666666667 449.19735718 0.728276958689608
8251511 20594 0.00343233333333333 430.18667603 0.847687806660014
8253378 21365 0.00356083333333333 404.43466187 0.880119606191034
8255245 16285 0.00271416666666667 363.26800537 0.893416092258168
8256592 16115 0.00268583333333333 340.33999634 0.898508783139518
8263351 27567 0.0045945 920.21606445 0.869699264263673
8265285 24579 0.0040965 1068.73864746 0.877555041026552
8267268 16889 0.00281483333333333 1175.47863770 0.757779881856469
8269114 18272 0.00304533333333333 1132.88940430 0.857893152538194
8271020 2868 0.000478 1027.36145020 0.827220061770602
8271377 18097 0.00301616666666667 1000.05731201 0.900298911809402
8273253 9877 0.00164616666666667 863.68933105 0.910843996317551
8274253 3029 0.000504833333333333 786.80670166 0.887542999221001
8275168 3986 0.000664333333333333 720.52807617 0.878447773205326
8275602 577 9.61666666666667e-05 698.87731934 0.736186474597149
8275713 8111 0.00135183333333333 691.59997559 0.746616143924093
8276803 18360 0.00306 680.52532959 0.850377922241607
8278599 16019 0.00266983333333333 667.25469971 0.745358832471503
8280454 17162 0.00286033333333333 577.46398926 0.764205272982046
8282305 17484 0.002914 580.46527100 0.699185259171209
8284311 5563 0.000927166666666666 566.58666992 0.747187604329853
8302049 20464 0.00341066666666667 939.68804932 0.716005061384862
8303913 25239 0.0042065 1085.27868652 0.880511959836249
8306103 20153 0.00335883333333333 1070.89331055 0.916362395505789
8308155 19642 0.00327366666666667 942.28277588 0.910030084979287
8310053 21004 0.00350066666666667 806.97863770 0.920864588132013
8312086 12348 0.002058 751.81738281 0.883326499425771
8313255 20485 0.00341416666666667 719.09600830 0.885500441100878
8315184 17691 0.0029485 652.08404541 0.830755748936001
8316876 19280 0.00321333333333333 633.60803223 0.814190403523795
8318738 19971 0.0033285 607.12133789 0.842312379933654
8320597 7489 0.00124816666666667 575.56268311 0.827146979359891
8321355 7635 0.0012725 565.93469238 0.833162602949265
8322080 12032 0.00200533333333333 555.80932617 0.830775154896827
8323260 10942 0.00182366666666667 532.88665771 0.756366564234375
8324570 20717 0.00345283333333333 516.40399170 0.828091998291251
8326447 16556 0.00275933333333333 488.09332275 0.591158493433027
8328533 4439 0.000739833333333333 457.07733154 0.356829538944715
8329622 23567 0.00392783333333333 438.41336060 0.867266147322286
8331597 25060 0.00417666666666667 409.73199463 0.856275411827197
8333687 22564 0.00376066666666667 397.06668091 0.882967689995019
8335564 14190 0.002365 365.22402954 0.891838914614713
8365140 6870 0.001145 701.93597412 0.570038768601866
8365978 25239 0.0042065 790.21600342 0.693317472174168
8368208 18954 0.003159 926.39471436 0.752793218454102
8370091 11486 0.00191433333333333 927.79602051 0.487842443572237
8371937 20005 0.00333416666666667 904.77465820 0.86847768361315
8373792 20524 0.00342066666666667 854.42401123 0.862433761751329
8375736 566 9.43333333333333e-05 812.94134521 0.751150290470795
8375854 23364 0.003894 806.53735352 0.867534835592357
8378145 18007 0.00300116666666667 736.79333496 0.850352628592098
8379881 11335 0.00188916666666667 687.29864502 0.75583381833337
8383722 21258 0.003543 586.00134277 0.807415571612738
8385811 20032 0.00333866666666667 531.55737305 0.795385005925822
8387713 21435 0.0035725 505.50802612 0.814361663000898
8389789 21878 0.00364633333333333 473.74002075 0.843483274978236
8391753 6215 0.00103583333333333 455.37335205 0.838895244776043
8392348 21935 0.00365583333333333 451.44802856 0.859563522828027
8394222 22637 0.00377283333333333 419.15069580 0.861182145322983
8396125 23666 0.00394433333333333 389.19201660 0.877237722800775
8398015 22488 0.003748 365.82403564 0.89118701158513
8406220 27464 0.00457733333333333 835.04937744 0.892792081915042
8408114 23304 0.003884 982.44531250 0.880892000790927
8410017 20368 0.00339466666666667 1084.64001465 0.89329655961227
8411873 19161 0.0031935 1050.38269043 0.886035911312234
8413762 19184 0.00319733333333333 973.71331787 0.897631864704165
8415725 17059 0.00284316666666667 866.66668701 0.926582330193983
8417898 3344 0.000557333333333333 590.50531006 0.654163528705839
8418333 21071 0.00351183333333333 866.67864990 0.885952527293154
8420751 3476 0.000579333333333333 733.33331299 0.777139338591478
8421201 7296 0.001216 709.56402588 0.736326945738832
8422103 19519 0.00325316666666667 699.85736084 0.870969792536126
8423969 19580 0.00326333333333333 654.85467529 0.856755107152031
8425849 19206 0.003201 611.42803955 0.849936201087802
8427703 5250 0.000875 572.32531738 0.606722448424829
8429278 5006 0.000834333333333333 539.39471436 0.855826611695412
8429922 22423 0.00373716666666667 529.29071045 0.807425820645865
8435097 7876 0.00131266666666667 447.25735474 0.778374926246517
8435910 21933 0.0036555 434.50134277 0.877438950168856
8437878 23034 0.003839 405.64132690 0.887158853639986
8439872 22334 0.00372233333333333 378.23333740 0.8980011434673
8441743 20357 0.00339283333333333 356.20132446 0.902360050471795
8443452 23136 0.003856 336.84533691 0.907121452613278
8445430 21693 0.0036155 318.12664795 0.885683062587609
8447717 7064 0.00117733333333333 293.79998779 0.883020071712029
8448322 23395 0.00389916666666667 294.72003174 0.915838873648925
8450203 9964 0.00166066666666667 271.80264282 0.910883537560938
8451373 24305 0.00405083333333333 257.72000122 0.921691288183953
8453214 11023 0.00183716666666667 246.54666138 0.883996849657005
8454262 23829 0.0039715 239.84132385 0.927181114196475
8456111 8674 0.00144566666666667 225.46266174 0.920935409931085
8457087 213 3.55e-05 218.85067749 0.5815375
8457660 25593 0.0042655 207.54267883 0.933446427805705
8459539 25149 0.0041915 196.41201782 0.92967635073454
8461417 28551 0.0047585 176.37998962 0.938778618639311
8463443 8372 0.00139533333333333 178.07333374 0.926515038035611
8464090 25632 0.004272 178.69200134 0.930442309817586
8466051 18526 0.00308766666666667 162.71200562 0.896073009786781
8467672 15490 0.00258166666666667 159.42935181 0.940380589617243
8468920 8273 0.00137883333333333 146.61065674 0.933170415670873
8469534 28436 0.00473933333333333 148.05332947 0.944492731447433
8472020 27892 0.00464866666666667 138.20799255 0.946574001292149
8477886 4614 0.000769 778.55737305 0.622214132666031
8478448 2104 0.000350666666666667 807.43066406 0.54939512199836
8478955 13041 0.0021735 854.24005127 0.559315832369195
8480974 16104 0.002684 1042.92272949 0.542039404320408
8483160 6624 0.001104 1125.78271484 0.501736917622577
8484322 1354 0.000225666666666667 1116.41857910 0.394736113187076
8484694 6083 0.00101383333333333 1098.10937500 0.517554810237924
8485759 666 0.000111 1056.53466797 0.394982227528109
8486004 4499 0.000749833333333333 1048.02392578 0.58521375484284
8486723 4091 0.000681833333333333 1009.45471191 0.446709704614325
8487553 10365 0.0017275 959.68139648 0.486753733114478
8489456 13928 0.00232133333333333 878.12530518 0.628532248301186
8491472 11447 0.00190783333333333 777.39862061 0.617895950732538
8493080 10728 0.001788 723.80670166 0.491122252100426
8494938 11324 0.00188733333333333 673.41070557 0.505766627535549
8496798 7037 0.00117283333333333 627.55596924 0.456011001678432
8498729 3341 0.000556833333333333 585.57867432 0.463060573595989
8500550 14385 0.0023975 557.62670898 0.822763372834023
8502061 17990 0.00299833333333333 526.64666748 0.826926282944828
8505512 20946 0.003491 488.20529175 0.860950231859766
8507490 19284 0.003214 434.39865112 0.868361111969234
8509490 20790 0.003465 412.98535156 0.848855503420009
8511337 21883 0.00364716666666667 384.02667236 0.874817751723844
8513242 11069 0.00184483333333333 322.34667969 0.893596541541328
